"Product URL","Product Name","Product Rating","Number Of Reviews","Product Price"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjI0ODM5MTQxNzIxMjc1OjE2NzkzMjUzMTU6c3BfbXRmOjIwMDcxODczMzY0OTk4OjowOjo&url=%2FXDDESIGN-Trailwalker-Business-Travel-Backpack%2Fdp%2FB09DPP72Y3%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325315%26sprefix%3Dba%252Caps%25252%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","XDDESIGN Trailwalker Business Multi Purpose Travel Backpack Laptop Bag","4.2 out of 5 stars","(5)","₹3,199"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjI0ODM5MTQxNzIxMjc1OjE2NzkzMjUzMTU6c3BfbXRmOjIwMTI5Njk3NDY4Mjk4OjowOjo&url=%2FTargus-Newport-TSB948AP-Convertible-Backpack%2Fdp%2FB07D5M7WD3%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325315%26sprefix%3Dba%252Caps%25252%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","Targus 38.1 cm (15"") Newport TSB948AP Convertible 2-in-1 Backpack (Black)","4.3 out of 5 stars","(36)","₹3,600"
"https://www.amazon.in/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_237?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325315&sprefix=ba%2Caps%252&sr=8-237","F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag","4.3 out of 5 stars","(1,256)","₹931"
"https://www.amazon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW/ref=sr_1_238?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325315&sprefix=ba%2Caps%252&sr=8-238","American Tourister Spin 49 cms Teal Laptop Backpack","4.0 out of 5 stars","(1,432)","₹1,699"
"https://www.amazon.in/Mount-Rucksack-Hiking-Trekking-Backpack/dp/B07B4DYD37/ref=sr_1_239?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325315&sprefix=ba%2Caps%252&sr=8-239","Mount Track ninja 40 Liters rucksack, hiking & trekking backpack","4.0 out of 5 stars","(215)","₹594"
"https://www.amazon.in/Vezela%C2%AE-Casual-Laptop-Pencil-Sipper/dp/B089YR4R3N/ref=sr_1_240?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325315&sprefix=ba%2Caps%252&sr=8-240","VEZELA Set of 4 Casual Laptop Bag (35L) with Lunch Bag, Pencil Case & Pouch, School Bag for Girls and Boys, College Bags for Girls, Laptop Backpack","3.5 out of 5 stars","(85)","₹999"
"https://www.amazon.in/SATELLITE-Black-Casual-Backpack-Bagpack/dp/B083DZVFZM/ref=sr_1_241?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325315&sprefix=ba%2Caps%252&sr=8-241","satellite backpacks for men women backpack bags school bag boys under 35 ltr litres casual bagpack black","3.9 out of 5 stars","(336)","₹480"
"https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B09HX54TGF/ref=sr_1_242?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325315&sprefix=ba%2Caps%252&sr=8-242","COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Maroon College Bag","4.2 out of 5 stars","(1,364)","₹1,181"
"https://www.amazon.in/Casual-Travel-Backpack-School-College/dp/B09PVCF9F8/ref=sr_1_243?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325315&sprefix=ba%2Caps%252&sr=8-243","Airish 45 ltrs (46 Cms)Backpack(ARU-202_Green)","3.6 out of 5 stars","(154)","₹664"
"https://www.amazon.in/F-Gear-Fortune-Backpack-Navy-Blue/dp/B07B7K7212/ref=sr_1_244?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325315&sprefix=ba%2Caps%252&sr=8-244","F Gear Fortune Navy Blue, Red 27 Liters Laptop Backpack (2700)","4.1 out of 5 stars","(491)","₹747"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjI0ODM5MTQxNzIxMjc1OjE2NzkzMjUzMTU6c3BfYnRmOjIwMDk3MjM0OTk2MDk4OjowOjo&url=%2FAmazonBasics-Casual-Backpack-Office-15-6-inch%2Fdp%2FB09W4VMZ79%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325315%26sprefix%3Dba%252Caps%25252%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop","4.2 out of 5 stars","(431)","₹709"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MjI0ODM5MTQxNzIxMjc1OjE2NzkzMjUzMTU6c3BfYnRmOjIwMDk2MDAzMjM0MDk4OjowOjo&url=%2FMOCA-litres-Laptop-Backpack-Charging%2Fdp%2FB07N1LMZJZ%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325315%26sprefix%3Dba%252Caps%25252%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","MOCA 30 Litres Kaka Series Laptop Backpack with USB Charging Port","5.0 out of 5 stars","(1)","₹1,099"
