"Product URL","Product Name","Product Rating","Number Of Reviews","Product Price"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODYxNTgwMTIzNjkyNTQwOjE2NzkzMjUwODA6c3BfbXRmOjIwMTMwNDkyNTUyNTk4OjowOjo&url=%2FSCUFFLE-Thunder-Backpack-upto17-3inch-Raincover%2Fdp%2FB0BXLW2PD4%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325080%26sprefix%3Dba%252Caps%25252%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","SCUFFLE Thunder 45 L Unisex Waterproof Laptop Backpack Travel Hiking Fits Upto 17.3 inch with Raincover and Backpack Rucksack College Bag","","M.R.P:","₹780"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODYxNTgwMTIzNjkyNTQwOjE2NzkzMjUwODA6c3BfbXRmOjIwMDE1OTQ2MzU1Mzk4OjowOjo&url=%2FLunars-Laptop-Office-Water-Resistant%2Fdp%2FB09MF6RY9J%2Fref%3Dsr_1_151_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325080%26sprefix%3Dba%252Caps%25252%26sr%3D8-151-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","Lunar's 45 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty","3.9 out of 5 stars","(128)","₹899"
"https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_152?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325080&sprefix=ba%2Caps%252&sr=8-152","DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years)","3.7 out of 5 stars","(3,003)","₹219"
"https://www.amazon.in/b4bags-Womens-Denim-Small-Mobile/dp/B07P2JWCZX/ref=sr_1_153?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325080&sprefix=ba%2Caps%252&sr=8-153","b4bags Mobile Pouch for Women | Stylish Denim Mobile Sling Bag for Women | Phone Pouch For Girls | Small cross bags Wallet Mini sling bags for women Mobile Purse for Ladies | Gifts for Women","4.2 out of 5 stars","(1,090)","₹449"
"https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_154?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325080&sprefix=ba%2Caps%252&sr=8-154","F Gear String 11 Ltrs Nylon Black Gym Bag","4.0 out of 5 stars","(436)","₹189"
"https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_155?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325080&sprefix=ba%2Caps%252&sr=8-155","Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black","4.2 out of 5 stars","(54,719)","₹799"
"https://www.amazon.in/Favria-Unisex-Polyester-Grey-Black/dp/B076F66K49/ref=sr_1_156?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325080&sprefix=ba%2Caps%252&sr=8-156","Favria Polyester Water Resistant CrossBody Messenger Sling Bag for Men and Women","3.7 out of 5 stars","(326)","₹474"
"https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BQFVH29F/ref=sr_1_157?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325080&sprefix=ba%2Caps%252&sr=8-157","Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue)","4.6 out of 5 stars","(6)","₹699"
"https://www.amazon.in/Wooum-Mobile-Travel-Messenger-Leather/dp/B0B24ZG3J3/ref=sr_1_158?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325080&sprefix=ba%2Caps%252&sr=8-158","Wooum Slim Cross Body Travel Mobile Pouch Sling Messenger Bag for Women Girls lady's Mobile Bag","4.1 out of 5 stars","(67)","₹284.05"
"https://www.amazon.in/Clownfish-Bliss-Leather-Unisex-Crossbody/dp/B08QW2FQQP/ref=sr_1_159?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325080&sprefix=ba%2Caps%252&sr=8-159","The Clownfish Unisex Leather Bag Stylish Messenger Bag Side Bag Shoulder Bag Men Long Flap Sling Bags Cross Body Bag Office Bag Business Bag And Travel Sling Small Bag for Men","4.2 out of 5 stars","(94)","₹799"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODYxNTgwMTIzNjkyNTQwOjE2NzkzMjUwODA6c3BfYnRmOjIwMTExMDgzODQ0Mjk4OjowOjo&url=%2FClownfish-Fusion-Backpack-Laptops-Mustard%2Fdp%2FB07NDVJW44%2Fref%3Dsr_1_160_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325080%26sprefix%3Dba%252Caps%25252%26sr%3D8-160-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","The Clownfish Fusion Series 27 litres Laptop Backpack for 15.6 Inch Laptops (Mustard)","4.2 out of 5 stars","(243)","₹1,299"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODYxNTgwMTIzNjkyNTQwOjE2NzkzMjUwODA6c3BfYnRmOjIwMTIyOTI3MjUxODk4OjowOjo&url=%2FRed-Lemon-Backpack-Charging-Resistant%2Fdp%2FB09WYVR9Y1%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325080%26sprefix%3Dba%252Caps%25252%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","Red Lemon Arctic Hunter Laptop Backpack with USB Charging for 15.6 Inch Laptop, Business Travel Bag with Luggage Strap, Water Resistant Backpack Casual Travel Backpack for Men & Woman","3.8 out of 5 stars","(24)","₹2,199"
