"Product URL","Product Name","Product Rating","Number Of Reviews","Product Price"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDg4NzA2NDgzNDA4MDc2OjE2NzkzMjUxNzU6c3BfbXRmOjIwMDgwMjg4MjI1ODk4OjowOjo&url=%2FCLOWNFISH-Resistant-Polyester-Trolley-Backpack%2Fdp%2FB0BFL7Q18X%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325175%26sprefix%3Dba%252Caps%25252%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","THE CLOWNFISH Tramp 33 Litre Water Resistant Polyester Two Wheel Laptop Trolley Backpack (Navy Blue- Size 48 Cm)","5.0 out of 5 stars","(2)","₹5,699"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDg4NzA2NDgzNDA4MDc2OjE2NzkzMjUxNzU6c3BfbXRmOjIwMTMyMTAzOTk0MTk4OjowOjo&url=%2FLUZAIN-Polyester-Shoulder-Daytrip-Backpack%2Fdp%2FB0BRSX5XPW%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325175%26sprefix%3Dba%252Caps%25252%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","LUZAIN Polyester Casual Medium 30 L 15.6 in Laptop Shoulder Trendy Travel Office Daytrip Backpack for Unisex","2.0 out of 5 stars","(1)","₹499"
"https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_189?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325175&sprefix=ba%2Caps%252&sr=8-189","Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance","4.0 out of 5 stars","(615)","₹328.70"
"https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTPMT2G/ref=sr_1_190?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325175&sprefix=ba%2Caps%252&sr=8-190","Baggit Women's Laptop Bag - Large (Blue)","","M.R.P:","₹1,259"
"https://www.amazon.in/SHW-SOLAR-COMPARTMENT-ADJUSTABLE-COMPARTMENTS/dp/B09NFSC3RP/ref=sr_1_191?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325175&sprefix=ba%2Caps%252&sr=8-191","SHW SOLAR BLACK LAPTOP BAG with PADDED LAPTOP COMPARTMENT suitable for 15.6 inch LAPTOP II ADJUSTABLE STRAPSII WATER BOTTLE POCKETII TWO COMPARTMENTS","3.7 out of 5 stars","(105)","₹349"
"https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D2ZFX/ref=sr_1_192?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325175&sprefix=ba%2Caps%252&sr=8-192","Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Navy College Bag","4.2 out of 5 stars","(1,364)","₹1,181"
"https://www.amazon.in/Tinytot-School-Backpack-College-Multipurpose/dp/B09C5J2MN7/ref=sr_1_193?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325175&sprefix=ba%2Caps%252&sr=8-193","Tinytot School Bag School Backpack College Backpack Travel Backpack Office Backpack Multipurpose Backpack Picnic Bag for Boys & Girls","4.3 out of 5 stars","(291)","₹589"
"https://www.amazon.in/DZert-Girls-Polyester-White-Backpack/dp/B07H1BPCGQ/ref=sr_1_194?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325175&sprefix=ba%2Caps%252&sr=8-194","DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Nevy Blue","3.8 out of 5 stars","(2,290)","₹339"
"https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BVRJYD9Q/ref=sr_1_195?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325175&sprefix=ba%2Caps%252&sr=8-195","ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy)","4.4 out of 5 stars","(5)","₹599"
"https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BRMWDNZ7/ref=sr_1_196?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325175&sprefix=ba%2Caps%252&sr=8-196","uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","4.7 out of 5 stars","(19)","₹2,400"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDg4NzA2NDgzNDA4MDc2OjE2NzkzMjUxNzU6c3BfYnRmOjIwMTMyMTMzNjE4Nzk4OjowOjo&url=%2FINFINITI-Rapture-Laptop-Backpack-Black%2Fdp%2FB07ZSZMFND%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325175%26sprefix%3Dba%252Caps%25252%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","INFINITI Rapture 35 L Laptop Backpack(Black)","","M.R.P:","₹799"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDg4NzA2NDgzNDA4MDc2OjE2NzkzMjUxNzU6c3BfYnRmOjIwMTIyNTE3NDQyOTk4OjowOjo&url=%2FXPORIVA-Backpacks-Artificial-Backpack-Business%2Fdp%2FB0BW9JFWJM%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325175%26sprefix%3Dba%252Caps%25252%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1","XPORIVA Bags & Backpacks Artificial Leather Laptop Backpack Bag, Laptop Bag, Collage Backpack, Travel Backpack, Business Backpack, Office Backpack, Leather Backpack, School Backpack","","M.R.P:","₹999"
