"Product URL","Product Name","Product Rating","Number Of Reviews","Product Price"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDMwMDI4MTQzMTAzNjQwOjE2NzkzMjUzNDU6c3BfYXRmX25leHQ6MjAxMTQ0MTQyMjkxOTg6OjA6Og&url=%2FEUME-Crystal-Laptop-Backpack-Resistance%2Fdp%2FB07GLNRKSV%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325345%26sprefix%3Dba%252Caps%25252%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1","EUME Crystal 22 Liters 1 Large Compartment Laptop Backpacks Fit Up to 14-inch Laptop Anti-Theft Zipper Polyester Fabric College, Office, and Mini Business Trip Travel Bags - Navy Blue","4.4 out of 5 stars","(206)","₹2,199"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDMwMDI4MTQzMTAzNjQwOjE2NzkzMjUzNDU6c3BfYXRmX25leHQ6MjAwNDU2Njc3MzMwOTg6OjA6Og&url=%2FFunk-Hire-Leatherette-Backpack-Bag%2Fdp%2FB09WYV3DS1%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325345%26sprefix%3Dba%252Caps%25252%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1","Funk For Hire Leatherette Printed 2 in 1 Backpack Shoulder Bag Handbag fit upto 15.6"" Laptop Size - Grey and Black","5.0 out of 5 stars","(3)","₹2,242"
"https://www.amazon.in/F-Gear-Fortune-Backpack-Navy-Blue/dp/B07B7K7212/ref=sr_1_243?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-243","F Gear Fortune Navy Blue, Red 27 Liters Laptop Backpack (2700)","4.1 out of 5 stars","(491)","₹747"
"https://www.amazon.in/TRUE-HUMAN-Backpack-Compartment-Organizer/dp/B0BQRQ6GN7/ref=sr_1_244?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-244","TRUE HUMAN Emperor Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket ( AXIZ )","2.4 out of 5 stars","(6)","₹599"
"https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_245?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-245","Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow","4.2 out of 5 stars","(1,420)","₹854"
"https://www.amazon.in/Lavie-Sport-Business-Backpack-Backpacks/dp/B0BQMTLDGY/ref=sr_1_241?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-241","Lavie Sport Mode Gear 30L Business Laptop Backpack | Premium Leather Business Backpacks for Men & Women | Durable Office Bag for Notebook/MacBook","4.1 out of 5 stars","(9)","₹1,409"
"https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07G7LDLJ7/ref=sr_1_242?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-242","wildcraft Work Packs'18 21 ltrs red Laptop Backpack (Streak)","4.0 out of 5 stars","(64)","₹1,399"
"https://www.amazon.in/American-Tourister-FS0-41-002/dp/B07S13B1HR/ref=sr_1_243?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-243","American Tourister Spin 49 cms Navy Laptop Backpack","4.2 out of 5 stars","(1,133)","₹1,699"
"https://www.amazon.in/Wildcraft-Hopper-Laptop-Backpack-Black/dp/B07YNKY9PN/ref=sr_1_244?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-244","Wildcraft Hopper 1.0 Laptop Backpack 24L (Black)","4.2 out of 5 stars","(2)","₹1,390"
"https://www.amazon.in/Capacity-Cosmetic-Portable-Leather-Organizer/dp/B0BTDKL3KX/ref=sr_1_245?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-245","Renva Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetic Bag, Makeup Storage Bags with Handle and Divider,Makeup Organizer Bags (1 pcs, Black)","4.0 out of 5 stars","(16)","₹629"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDMwMDI4MTQzMTAzNjQwOjE2NzkzMjUzNDU6c3BfbXRmOjIwMDk3NzI4ODkxNTk4OjowOjo&url=%2FProfessional-Perfectly-Compatible-Adjustable-straps-Black%2Fdp%2FB0BN9B2HPJ%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325345%26sprefix%3Dba%252Caps%25252%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","GRIPP® DRIFT Professional Backpack Perfectly Compatible with Laptop/Macbook 15.6"" with Water Resistant Fabric,Padded Back Panel, USB Charging extension and Adjustable shoulder straps–Black","4.0 out of 5 stars","(1)","₹3,590"
"https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDMwMDI4MTQzMTAzNjQwOjE2NzkzMjUzNDU6c3BfbXRmOjIwMDgwMjg4MjI2MDk4OjowOjo&url=%2FClownfish-Transit-Resistant-Polyester-Backpack%2Fdp%2FB0BFLCG7T5%2Fref%3Dsr_1_247_sspa%3Fcrid%3D2M096C6104MLT%26gid%3D1653308124%26keywords%3Dbags%26qid%3D1679325345%26sprefix%3Dba%252Caps%25252%26sr%3D8-247-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1","The Clownfish Transit 51 Litre Water Resistant Polyester Two Wheel Laptop Trolley Backpack (Black- Size 57 Cm)","4.0 out of 5 stars","(6)","₹6,299"
"https://www.amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_248?crid=2M096C6104MLT&gid=1653308124&keywords=bags&qid=1679325345&sprefix=ba%2Caps%252&sr=8-248","WALKENT 15.6"" Laptop Bag 27L (Craft) Anti-Theft, Waterproof, Expandable, External USB for Office College Men Women","4.2 out of 5 stars","(361)","₹2,365"
